trial,struct,time,l,un,order,baserate,mag,session,subject,block
36,1,2,90,0,2,1,100,S,10,2
37,2,1,0,0,1,1,20,S,10,2
37,2,2,-95,90,2,1,20,S,10,2
38,2,1,-1,0,2,3,80,S,10,2
38,2,2,-96,50,1,3,80,S,10,2
39,2,1,0,0,1,3,20,S,10,2
39,2,2,-95,50,2,3,20,S,10,2
40,1,1,0,0,1,3,80,S,10,2
40,1,2,50,0,2,3,80,S,10,2
41,1,1,0,0,2,3,40,S,10,2
41,1,2,50,0,1,3,40,S,10,2
42,2,1,0,0,2,3,60,S,10,2
42,2,2,-97,50,1,3,60,S,10,2
43,0,1,0,0,1,1,0,S,10,2
43,0,2,-94,90,2,1,0,S,10,2
44,2,1,0,0,2,3,40,S,10,2
44,2,2,-94,50,2,3,40,S,10,2
45,1,1,0,0,2,3,60,S,10,3
45,1,2,50,0,1,3,60,S,10,3
46,2,1,0,0,2,3,100,S,10,3
46,2,2,-92,50,2,3,100,S,10,3
47,1,1,0,0,1,1,80,S,10,3
47,1,2,90,0,1,1,80,S,10,3
48,1,1,7,6,2,1,60,S,10,3
48,1,2,0,90,2,1,60,S,10,3
49,1,1,0,0,1,1,20,S,10,3
49,1,2,90,0,2,1,20,S,10,3
50,1,1,0,0,1,3,80,S,10,3
50,1,2,50,0,1,3,80,S,10,3
51,2,1,0,0,2,3,80,S,10,3
51,2,2,-75,50,2,3,80,S,10,3
52,2,1,0,0,1,1,60,S,10,3
52,2,2,-86,90,2,1,60,S,10,3
53,2,1,0,0,2,1,40,S,10,3
53,2,2,-93,90,1,1,40,S,10,3
54,1,1,0,0,2,3,100,S,10,3
54,1,2,50,0,2,3,100,S,10,3
55,2,1,2,0,2,3,40,S,10,3
55,2,2,-84,50,2,3,40,S,10,3
56,2,1,0,0,2,3,20,S,10,3
56,2,2,-75,50,1,3,20,S,10,3
57,1,1,0,0,1,3,20,S,10,3
57,1,2,50,0,1,3,20,S,10,3
58,2,1,1,0,2,3,60,S,10,3
58,2,2,-90,50,1,3,60,S,10,3
59,2,1,0,0,1,1,100,S,10,3
59,2,2,90,-98,2,1,100,S,10,3
60,1,1,0,0,1,1,100,S,10,3
60,1,2,90,0,2,1,100,S,10,3
61,0,1,-100,-100,2,3,0,S,10,3
61,0,2,-100,-100,1,3,0,S,10,3
62,2,1,0,0,1,1,20,S,10,3
62,2,2,-94,90,1,1,20,S,10,3
63,1,1,0,0,2,3,40,S,10,3
63,1,2,50,0,1,3,40,S,10,3
64,2,1,0,0,2,1,80,S,10,3
64,2,2,-100,90,2,1,80,S,10,3
65,1,1,0,0,1,1,40,S,10,3
65,1,2,90,0,2,1,40,S,10,3
66,0,1,0,0,1,1,0,S,10,3
66,0,2,-99,90,2,1,0,S,10,3
67,1,1,0,0,2,1,60,S,10,4
67,1,2,90,0,1,1,60,S,10,4
68,1,1,0,0,2,3,20,S,10,4
68,1,2,0,50,2,3,20,S,10,4
69,2,1,0,0,2,3,60,S,10,4
69,2,2,-96,50,1,3,60,S,10,4
70,1,1,0,0,2,3,80,S,10,4
70,1,2,50,0,2,3,80,S,10,4
71,2,1,0,0,2,1,100,S,10,4
71,2,2,-98,90,2,1,100,S,10,4
72,2,1,0,0,1,1,80,S,10,4
72,2,2,-92,90,2,1,80,S,10,4
73,1,1,0,0,1,1,80,S,10,4
73,1,2,90,0,1,1,80,S,10,4
74,0,1,-100,-100,1,1,0,S,10,4
74,0,2,-100,-100,1,1,0,S,10,4
75,1,1,0,0,2,1,20,S,10,4
75,1,2,90,0,1,1,20,S,10,4
76,2,1,0,0,1,3,100,S,10,4
76,2,2,-95,50,1,3,100,S,10,4
77,2,1,0,0,1,1,40,S,10,4
77,2,2,-93,90,2,1,40,S,10,4
78,1,1,0,0,2,3,60,S,10,4
78,1,2,50,0,1,3,60,S,10,4
79,2,1,0,0,2,3,80,S,10,4
79,2,2,50,0,2,3,80,S,10,4
80,0,1,-100,-100,2,3,0,S,10,4
80,0,2,-100,-100,2,3,0,S,10,4
81,1,1,0,0,2,3,100,S,10,4
81,1,2,50,0,2,3,100,S,10,4
82,2,1,0,0,2,3,20,S,10,4
82,2,2,-90,50,1,3,20,S,10,4
83,1,1,0,0,2,3,40,S,10,4
83,1,2,50,0,1,3,40,S,10,4
84,2,1,0,0,1,1,20,S,10,4
84,2,2,-88,90,2,1,20,S,10,4
85,2,1,0,0,2,3,40,S,10,4
85,2,2,-85,50,1,3,40,S,10,4
86,2,1,0,0,2,1,60,S,10,4
86,2,2,-92,90,2,1,60,S,10,4
87,1,1,0,0,2,1,40,S,10,4
87,1,2,-89,91,2,1,40,S,10,4
88,1,1,0,0,2,1,100,S,10,4
88,1,2,90,0,2,1,100,S,10,4
89,0,1,-100,-100,2,1,0,S,10,5
89,0,2,-100,-100,1,1,0,S,10,5
90,1,1,0,0,1,3,20,S,10,5
90,1,2,50,0,2,3,20,S,10,5
91,2,1,0,0,2,3,40,S,10,5
91,2,2,-91,50,1,3,40,S,10,5
92,2,1,0,0,2,1,40,S,10,5
92,2,2,-99,90,1,1,40,S,10,5
93,1,1,0,0,1,1,20,S,10,5
93,1,2,90,0,2,1,20,S,10,5
94,2,1,0,0,2,3,100,S,10,5
94,2,2,-94,50,2,3,100,S,10,5
95,2,1,0,0,2,1,20,S,10,5
95,2,2,-98,90,1,1,20,S,10,5
96,1,1,0,0,1,1,80,S,10,5
96,1,2,90,0,1,1,80,S,10,5
97,1,1,0,0,2,3,80,S,10,5
97,1,2,50,0,2,3,80,S,10,5
98,2,1,0,0,2,3,20,S,10,5
98,2,2,-91,50,2,3,20,S,10,5
99,1,1,0,0,2,3,60,S,10,5
99,1,2,50,0,1,3,60,S,10,5
100,2,1,0,0,1,1,60,S,10,5
100,2,2,-93,90,1,1,60,S,10,5
101,2,1,0,0,1,3,60,S,10,5
101,2,2,-96,50,2,3,60,S,10,5
102,2,1,0,0,1,3,80,S,10,5
102,2,2,-99,50,1,3,80,S,10,5
103,1,1,0,0,1,3,100,S,10,5
103,1,2,50,0,1,3,100,S,10,5
104,2,1,0,0,1,1,80,S,10,5
104,2,2,-92,90,1,1,80,S,10,5
105,2,1,0,0,2,1,100,S,10,5
105,2,2,-90,90,1,1,100,S,10,5
106,0,1,-100,0,2,3,0,S,10,5
106,0,2,-100,-100,1,3,0,S,10,5
107,1,1,0,0,2,1,60,S,10,5
107,1,2,90,0,1,1,60,S,10,5
108,1,1,0,0,1,1,100,S,10,5
108,1,2,90,0,2,1,100,S,10,5
109,1,1,0,0,1,3,40,S,10,5
109,1,2,50,0,1,3,40,S,10,5
110,1,1,0,0,1,1,40,S,10,5
110,1,2,90,0,2,1,40,S,10,5
1,1,1,0,0,1,1,40,D,11,1
1,1,2,77,-37,2,1,40,D,11,1
2,2,1,0,0,2,1,60,D,11,1
2,2,2,-100,90,2,1,60,D,11,1
3,1,1,0,0,2,1,100,D,11,1
3,1,2,93,-84,1,1,100,D,11,1
4,0,1,-100,-100,1,3,0,D,11,1
4,0,2,-100,-100,1,3,0,D,11,1
5,2,1,0,0,2,1,80,D,11,1
5,2,2,-100,90,2,1,80,D,11,1
6,1,1,0,0,2,1,60,D,11,1
6,1,2,90,-40,1,1,60,D,11,1
7,1,1,0,0,2,3,80,D,11,1
7,1,2,50,-32,1,3,80,D,11,1
8,2,1,0,0,2,3,60,D,11,1
8,2,2,-100,50,1,3,60,D,11,1
9,1,1,0,0,2,3,40,D,11,1
9,1,2,60,-40,2,3,40,D,11,1
10,1,1,0,0,2,3,60,D,11,1
10,1,2,58,-30,1,3,60,D,11,1
11,1,1,0,0,1,1,80,D,11,1
11,1,2,90,-76,1,1,80,D,11,1
12,2,1,0,0,2,1,100,D,11,1
12,2,2,-100,90,2,1,100,D,11,1
13,2,1,0,0,1,3,80,D,11,1
13,2,2,-100,52,1,3,80,D,11,1
14,1,1,0,0,2,3,100,D,11,1
14,1,2,64,-17,1,3,100,D,11,1
15,2,1,0,0,1,1,40,D,11,1
15,2,2,-100,90,1,1,40,D,11,1
16,0,1,0,0,2,1,0,D,11,1
16,0,2,-100,-54,1,1,0,D,11,1
17,2,1,0,0,2,3,20,D,11,1
17,2,2,-100,30,1,3,20,D,11,1
18,2,1,0,0,1,1,20,D,11,1
18,2,2,-100,50,1,1,20,D,11,1
19,1,1,0,0,2,3,20,D,11,1
19,1,2,-29,50,2,3,20,D,11,1
20,2,1,0,0,2,3,40,D,11,1
20,2,2,-100,50,2,3,40,D,11,1
21,2,1,0,0,2,3,100,D,11,1
21,2,2,-100,71,2,3,100,D,11,1
22,1,1,0,0,2,1,20,D,11,1
22,1,2,40,-27,2,1,20,D,11,1
23,2,1,0,0,2,3,20,D,11,2
23,2,2,-100,48,2,3,20,D,11,2
24,1,1,0,0,2,1,100,D,11,2
24,1,2,78,-58,2,1,100,D,11,2
25,1,1,0,0,2,3,40,D,11,2
25,1,2,50,-33,1,3,40,D,11,2
26,1,1,0,0,2,3,20,D,11,2
26,1,2,31,-24,2,3,20,D,11,2
27,2,1,0,0,2,3,100,D,11,2
27,2,2,-100,50,2,3,100,D,11,2
28,2,1,0,0,1,1,20,D,11,2
28,2,2,-100,84,2,1,20,D,11,2
29,2,1,0,0,2,3,80,D,11,2
29,2,2,-100,50,2,3,80,D,11,2
30,0,1,-76,0,2,3,0,D,11,2
30,0,2,-100,48,2,3,0,D,11,2
31,1,1,0,0,2,1,80,D,11,2
31,1,2,69,-29,1,1,80,D,11,2
32,1,1,90,-100,1,1,40,D,11,2
32,1,2,90,90,2,1,40,D,11,2
33,2,1,0,0,2,1,80,D,11,2
33,2,2,-100,90,1,1,80,D,11,2
34,1,1,0,0,2,3,60,D,11,2
34,1,2,31,-19,1,3,60,D,11,2
35,1,1,48,-49,2,3,80,D,11,2
35,1,2,71,-74,1,3,80,D,11,2
36,2,1,-100,90,1,1,40,D,11,2
36,2,2,-100,90,1,1,40,D,11,2
37,2,1,0,0,2,1,100,D,11,2
37,2,2,-100,89,1,1,100,D,11,2
38,1,1,-100,50,1,3,100,D,11,2
38,1,2,-90,50,2,3,100,D,11,2
39,1,1,-100,90,2,1,20,D,11,2
39,1,2,-79,67,2,1,20,D,11,2
40,2,1,56,-76,1,1,60,D,11,2
40,2,2,-100,0,2,1,60,D,11,2
41,0,1,-100,0,1,1,0,D,11,2
41,0,2,-100,44,2,1,0,D,11,2
42,1,1,0,0,1,1,60,D,11,2
42,1,2,43,-53,1,1,60,D,11,2
43,2,1,0,0,2,3,40,D,11,2
43,2,2,-100,50,2,3,40,D,11,2
44,2,1,0,0,2,3,60,D,11,2
44,2,2,-100,50,1,3,60,D,11,2
45,2,1,-100,35,1,3,20,D,11,3
45,2,2,-100,40,2,3,20,D,11,3
46,1,1,-100,0,1,1,40,D,11,3
46,1,2,-81,0,1,1,40,D,11,3
47,2,1,0,0,1,3,100,D,11,3
47,2,2,-100,50,2,3,100,D,11,3
48,0,1,-100,-100,1,1,0,D,11,3
48,0,2,-100,-100,1,1,0,D,11,3
49,0,1,0,-47,1,3,0,D,11,3
49,0,2,-100,-59,1,3,0,D,11,3
50,1,1,50,-40,2,3,80,D,11,3
50,1,2,60,-77,1,3,80,D,11,3
51,2,1,-100,77,2,1,40,D,11,3
51,2,2,-100,90,2,1,40,D,11,3
52,1,1,0,0,2,3,20,D,11,3
52,1,2,31,-15,1,3,20,D,11,3
53,1,1,0,0,1,1,80,D,11,3
53,1,2,76,28,2,1,80,D,11,3
54,1,1,-100,90,2,1,100,D,11,3
54,1,2,-50,0,1,1,100,D,11,3
55,2,1,-54,0,2,1,80,D,11,3
55,2,2,-100,90,1,1,80,D,11,3
56,2,1,-100,63,2,3,80,D,11,3
56,2,2,-100,61,2,3,80,D,11,3
57,1,1,-52,33,2,3,100,D,11,3
57,1,2,20,0,2,3,100,D,11,3
58,2,1,0,0,1,1,20,D,11,3
58,2,2,-100,90,2,1,20,D,11,3
59,1,1,-100,90,2,1,20,D,11,3
59,1,2,-100,90,1,1,20,D,11,3
60,1,1,0,0,1,3,60,D,11,3
60,1,2,39,-27,2,3,60,D,11,3
61,2,1,0,0,1,1,60,D,11,3
61,2,2,-100,90,2,1,60,D,11,3
62,2,1,-82,75,2,1,100,D,11,3
62,2,2,-100,91,2,1,100,D,11,3
63,2,1,-100,38,2,3,60,D,11,3
63,2,2,-100,58,2,3,60,D,11,3
64,1,1,-28,17,2,1,60,D,11,3
64,1,2,58,-20,1,1,60,D,11,3
65,1,1,-65,50,1,3,40,D,11,3
65,1,2,-50,51,2,3,40,D,11,3
66,2,1,-100,45,2,3,40,D,11,3
66,2,2,-100,50,1,3,40,D,11,3
67,2,1,-60,0,1,3,80,D,11,4
67,2,2,-100,12,1,3,80,D,11,4
68,2,1,85,-100,1,1,60,D,11,4
68,2,2,-100,-55,2,1,60,D,11,4
69,0,1,-100,-100,1,3,0,D,11,4
69,0,2,-100,-100,2,3,0,D,11,4
70,2,1,0,0,2,1,20,D,11,4
70,2,2,-100,63,1,1,20,D,11,4
71,0,1,-100,-100,2,1,0,D,11,4
71,0,2,-100,-100,1,1,0,D,11,4
72,1,1,-31,70,2,3,100,D,11,4
72,1,2,55,40,2,3,100,D,11,4
73,1,1,0,0,2,3,40,D,11,4
73,1,2,23,-13,1,3,40,D,11,4
74,1,1,-100,-33,1,1,40,D,11,4
74,1,2,-100,-21,2,1,40,D,11,4
75,1,1,-17,73,1,1,100,D,11,4
75,1,2,70,-20,2,1,100,D,11,4
76,2,1,-18,40,1,3,20,D,11,4
76,2,2,-100,48,1,3,20,D,11,4
77,1,1,-100,77,2,1,80,D,11,4
77,1,2,-94,69,2,1,80,D,11,4
78,1,1,0,0,1,1,20,D,11,4
78,1,2,58,-42,2,1,20,D,11,4
79,2,1,-100,90,1,1,80,D,11,4
79,2,2,-100,91,1,1,80,D,11,4
80,2,1,-88,-93,2,3,40,D,11,4
80,2,2,-100,-99,2,3,40,D,11,4
81,2,1,-100,50,1,3,60,D,11,4
81,2,2,-100,54,1,3,60,D,11,4
82,2,1,-69,39,1,3,100,D,11,4
82,2,2,-100,30,2,3,100,D,11,4
83,2,1,33,39,2,1,100,D,11,4
83,2,2,-100,65,1,1,100,D,11,4
84,1,1,-65,39,1,3,80,D,11,4
84,1,2,-8,12,1,3,80,D,11,4
85,1,1,-100,-15,1,3,60,D,11,4
85,1,2,-100,27,2,3,60,D,11,4
86,1,1,-12,-52,2,3,20,D,11,4
86,1,2,28,-54,2,3,20,D,11,4
87,2,1,-92,-58,2,1,40,D,11,4
87,2,2,-100,-62,2,1,40,D,11,4
88,1,1,0,0,2,1,60,D,11,4
88,1,2,40,-31,1,1,60,D,11,4
89,2,1,30,-100,1,3,100,D,11,5
89,2,2,-100,-83,1,3,100,D,11,5
90,1,1,-100,90,1,1,100,D,11,5
90,1,2,-64,59,2,1,100,D,11,5
91,2,1,-43,41,1,3,20,D,11,5
91,2,2,-100,-100,2,3,20,D,11,5
92,1,1,-100,-14,2,1,60,D,11,5
92,1,2,-61,-51,1,1,60,D,11,5
93,0,1,-100,-100,2,3,0,D,11,5
93,0,2,-100,-100,2,3,0,D,11,5
94,1,1,-86,54,2,3,60,D,11,5
94,1,2,-77,50,2,3,60,D,11,5
95,1,1,-100,76,2,3,80,D,11,5
95,1,2,-94,54,2,3,80,D,11,5
96,1,1,0,0,2,1,80,D,11,5
96,1,2,66,-37,1,1,80,D,11,5
97,2,1,-100,61,1,3,60,D,11,5
97,2,2,-100,50,2,3,60,D,11,5
98,0,1,-100,-100,1,1,0,D,11,5
98,0,2,-100,-100,2,1,0,D,11,5
99,1,1,-100,70,2,1,20,D,11,5
99,1,2,-100,96,2,1,20,D,11,5
100,1,1,-94,50,2,3,40,D,11,5
100,1,2,-77,80,1,3,40,D,11,5
101,2,1,-68,68,2,1,40,D,11,5
101,2,2,-100,90,1,1,40,D,11,5
102,2,1,-100,92,1,1,20,D,11,5
102,2,2,-100,90,1,1,20,D,11,5
103,2,1,-100,-46,1,3,40,D,11,5
103,2,2,-100,-63,2,3,40,D,11,5
104,1,1,41,0,2,3,100,D,11,5
104,1,2,57,-32,1,3,100,D,11,5
105,1,1,-100,-100,2,3,20,D,11,5
105,1,2,-91,-94,1,3,20,D,11,5
106,2,1,-51,87,1,1,80,D,11,5
106,2,2,-100,85,2,1,80,D,11,5
107,1,1,0,55,2,1,40,D,11,5
107,1,2,50,-40,2,1,40,D,11,5
108,2,1,-100,96,2,1,100,D,11,5
108,2,2,-100,79,1,1,100,D,11,5
109,2,1,-100,2,1,3,80,D,11,5
109,2,2,-100,-20,2,3,80,D,11,5
110,2,1,-47,-39,2,1,60,D,11,5
110,2,2,-100,-71,1,1,60,D,11,5
1,1,1,0,0,2,3,80,H,11,1
1,1,2,43,-33,2,3,80,H,11,1
2,2,1,0,0,1,1,80,H,11,1
2,2,2,-100,90,2,1,80,H,11,1
3,2,1,0,0,2,3,40,H,11,1
3,2,2,-100,50,2,3,40,H,11,1
4,1,1,0,0,2,1,100,H,11,1
4,1,2,70,-44,2,1,100,H,11,1
5,2,1,0,0,2,3,80,H,11,1
5,2,2,-100,50,1,3,80,H,11,1
6,2,1,0,0,2,1,60,H,11,1
6,2,2,-100,90,1,1,60,H,11,1
7,1,1,0,0,2,1,40,H,11,1
7,1,2,70,-24,1,1,40,H,11,1
8,1,1,0,0,2,1,20,H,11,1
8,1,2,72,-41,1,1,20,H,11,1
9,2,1,0,0,2,1,100,H,11,1
9,2,2,-100,89,1,1,100,H,11,1
10,1,1,0,0,1,3,40,H,11,1
10,1,2,36,-22,2,3,40,H,11,1
11,1,1,0,0,1,1,80,H,11,1
11,1,2,78,-24,2,1,80,H,11,1
12,0,1,-100,-100,2,1,0,H,11,1
12,0,2,-100,-100,2,1,0,H,11,1
13,1,1,0,0,1,1,60,H,11,1
13,1,2,84,-47,1,1,60,H,11,1
14,2,1,0,0,1,3,20,H,11,1
14,2,2,-100,50,2,3,20,H,11,1
15,1,1,0,0,1,3,100,H,11,1
15,1,2,50,-22,1,3,100,H,11,1
16,2,1,0,0,1,3,100,H,11,1
16,2,2,-100,84,2,3,100,H,11,1
17,2,1,0,0,1,3,60,H,11,1
17,2,2,-100,43,1,3,60,H,11,1
18,1,1,3,0,1,3,20,H,11,1
18,1,2,36,-17,1,3,20,H,11,1
19,1,1,0,0,2,3,60,H,11,1
19,1,2,59,-28,2,3,60,H,11,1
20,2,1,0,0,1,1,40,H,11,1
20,2,2,-100,77,1,1,40,H,11,1
21,0,1,-100,-100,2,3,0,H,11,1
21,0,2,-100,-100,1,3,0,H,11,1
22,2,1,0,0,2,1,20,H,11,1
22,2,2,-100,39,2,1,20,H,11,1
23,2,1,-11,23,1,3,100,H,11,2
23,2,2,-100,49,1,3,100,H,11,2
24,1,1,0,0,1,3,60,H,11,2
24,1,2,33,-21,2,3,60,H,11,2
25,1,1,0,0,1,3,40,H,11,2
25,1,2,29,-16,2,3,40,H,11,2
26,1,1,26,0,1,1,100,H,11,2
26,1,2,86,-31,1,1,100,H,11,2
27,2,1,0,0,2,1,40,H,11,2
27,2,2,-100,88,1,1,40,H,11,2
28,2,1,0,0,1,3,40,H,11,2
28,2,2,-100,46,2,3,40,H,11,2
29,2,1,0,0,2,1,20,H,11,2
29,2,2,-100,76,1,1,20,H,11,2
30,0,1,-100,-100,1,3,0,H,11,2
30,0,2,-100,-100,1,3,0,H,11,2
31,0,1,-100,-100,1,1,0,H,11,2
31,0,2,-100,-100,2,1,0,H,11,2
32,1,1,0,0,1,3,20,H,11,2
32,1,2,36,-19,2,3,20,H,11,2
33,1,1,0,0,2,1,20,H,11,2
33,1,2,65,-16,1,1,20,H,11,2
34,1,1,0,2,2,1,60,H,11,2
34,1,2,71,-23,2,1,60,H,11,2
35,2,1,0,0,2,3,80,H,11,2
35,2,2,-100,50,1,3,80,H,11,2
36,2,1,0,0,2,1,100,H,11,2
36,2,2,-100,90,1,1,100,H,11,2
37,1,1,0,0,2,1,80,H,11,2
37,1,2,64,-21,2,1,80,H,11,2
38,1,1,0,0,1,1,40,H,11,2
38,1,2,68,-37,1,1,40,H,11,2
39,1,1,0,-24,1,3,80,H,11,2
39,1,2,40,-32,2,3,80,H,11,2
40,2,1,0,0,1,1,60,H,11,2
40,2,2,-100,80,1,1,60,H,11,2
41,2,1,0,0,1,3,20,H,11,2
41,2,2,-100,43,1,3,20,H,11,2
42,2,1,0,0,2,1,80,H,11,2
42,2,2,-100,51,1,1,80,H,11,2
43,2,1,0,0,1,3,60,H,11,2
43,2,2,-100,50,2,3,60,H,11,2
44,1,1,0,0,1,3,100,H,11,2
44,1,2,74,-33,2,3,100,H,11,2
45,1,1,0,0,1,3,80,H,11,3
45,1,2,46,-11,1,3,80,H,11,3
46,2,1,0,0,1,3,20,H,11,3
46,2,2,-100,48,2,3,20,H,11,3
47,0,1,-100,-100,1,3,0,H,11,3
47,0,2,-100,-100,2,3,0,H,11,3
48,2,1,0,0,2,3,40,H,11,3
48,2,2,-100,36,1,3,40,H,11,3
49,1,1,0,0,2,1,40,H,11,3
49,1,2,20,-7,2,1,40,H,11,3
50,2,1,0,0,2,3,60,H,11,3
50,2,2,-100,43,1,3,60,H,11,3
51,2,1,0,0,1,1,80,H,11,3
51,2,2,-100,70,1,1,80,H,11,3
52,2,1,0,0,1,3,100,H,11,3
52,2,2,-100,47,2,3,100,H,11,3
53,2,1,0,0,2,1,40,H,11,3
53,2,2,-100,75,1,1,40,H,11,3
54,2,1,0,0,2,1,60,H,11,3
54,2,2,-100,90,2,1,60,H,11,3
55,2,1,0,0,2,3,80,H,11,3
55,2,2,-100,51,1,3,80,H,11,3
56,1,1,44,-18,2,1,100,H,11,3
56,1,2,82,-46,2,1,100,H,11,3
57,1,1,28,-29,2,1,20,H,11,3
57,1,2,30,-46,2,1,20,H,11,3
58,1,1,0,0,1,3,60,H,11,3
58,1,2,56,-6,2,3,60,H,11,3
59,1,1,-20,39,1,1,60,H,11,3
59,1,2,49,36,2,1,60,H,11,3
60,1,1,0,0,2,3,100,H,11,3
60,1,2,30,-20,2,3,100,H,11,3
61,0,1,-100,-100,1,1,0,H,11,3
61,0,2,-100,-100,1,1,0,H,11,3
62,2,1,0,0,2,1,100,H,11,3
62,2,2,-100,43,2,1,100,H,11,3
63,1,1,0,0,2,3,40,H,11,3
63,1,2,40,-24,1,3,40,H,11,3
64,1,1,-9,16,1,3,20,H,11,3
64,1,2,25,22,1,3,20,H,11,3
65,2,1,0,0,1,1,20,H,11,3
65,2,2,-100,75,1,1,20,H,11,3
66,1,1,0,0,2,1,80,H,11,3
66,1,2,63,-28,1,1,80,H,11,3
67,0,1,-100,-100,1,1,0,H,11,4
67,0,2,-100,-100,2,1,0,H,11,4
68,1,1,0,0,2,1,60,H,11,4
68,1,2,18,-22,1,1,60,H,11,4
69,2,1,0,0,2,1,100,H,11,4
69,2,2,-100,67,2,1,100,H,11,4
70,2,1,0,0,2,3,80,H,11,4
70,2,2,-100,53,2,3,80,H,11,4
71,2,1,0,0,2,1,80,H,11,4
71,2,2,-99,65,2,1,80,H,11,4
72,2,1,0,0,1,3,100,H,11,4
72,2,2,-100,51,1,3,100,H,11,4
73,1,1,0,0,1,3,40,H,11,4
73,1,2,43,-18,1,3,40,H,11,4
74,1,1,0,0,2,3,100,H,11,4
74,1,2,-100,48,2,3,100,H,11,4
75,1,1,0,-22,2,1,100,H,11,4
75,1,2,69,-47,1,1,100,H,11,4
76,2,1,0,0,2,3,40,H,11,4
76,2,2,-100,49,2,3,40,H,11,4
77,2,1,-18,0,1,3,60,H,11,4
77,2,2,-100,49,1,3,60,H,11,4
78,2,1,0,0,2,1,40,H,11,4
78,2,2,-100,0,1,1,40,H,11,4
79,1,1,0,0,1,1,20,H,11,4
79,1,2,71,-32,2,1,20,H,11,4
80,1,1,0,0,2,3,20,H,11,4
80,1,2,33,-31,2,3,20,H,11,4
81,1,1,0,0,2,3,60,H,11,4
81,1,2,25,-22,1,3,60,H,11,4
82,0,1,-100,-100,2,3,0,H,11,4
82,0,2,-100,-100,1,3,0,H,11,4
83,1,1,0,0,2,1,80,H,11,4
83,1,2,33,-16,2,1,80,H,11,4
84,2,1,0,0,1,3,20,H,11,4
84,2,2,-100,43,2,3,20,H,11,4
85,2,1,26,-16,1,1,20,H,11,4
85,2,2,-100,38,2,1,20,H,11,4
86,1,1,0,0,1,1,40,H,11,4
86,1,2,69,-36,1,1,40,H,11,4
87,1,1,0,0,1,3,80,H,11,4
87,1,2,36,-26,2,3,80,H,11,4
88,2,1,-23,54,1,1,60,H,11,4
88,2,2,-100,81,2,1,60,H,11,4
89,1,1,0,0,1,3,60,H,11,5
89,1,2,33,-21,2,3,60,H,11,5
90,1,1,0,0,2,1,60,H,11,5
90,1,2,65,-25,1,1,60,H,11,5
91,2,1,0,1,2,1,40,H,11,5
91,2,2,-100,60,1,1,40,H,11,5
92,1,1,0,0,1,1,40,H,11,5
92,1,2,77,-20,1,1,40,H,11,5
93,2,1,0,0,2,3,60,H,11,5
93,2,2,-100,-9,2,3,60,H,11,5
94,2,1,0,0,2,3,100,H,11,5
94,2,2,-100,39,1,3,100,H,11,5
95,1,1,0,0,2,3,20,H,11,5
95,1,2,25,-28,1,3,20,H,11,5
96,2,1,0,0,1,1,20,H,11,5
96,2,2,-100,40,2,1,20,H,11,5
97,2,1,0,0,2,1,100,H,11,5
97,2,2,-100,55,2,1,100,H,11,5
98,1,1,0,0,1,1,80,H,11,5
98,1,2,89,-44,2,1,80,H,11,5
99,2,1,0,0,1,3,80,H,11,5
99,2,2,-100,49,1,3,80,H,11,5
100,1,1,0,0,2,3,100,H,11,5
100,1,2,48,-19,1,3,100,H,11,5
101,0,1,-100,-100,2,3,0,H,11,5
101,0,2,-100,-100,1,3,0,H,11,5
102,1,1,0,0,1,1,100,H,11,5
102,1,2,67,-28,1,1,100,H,11,5
103,1,1,0,0,1,3,80,H,11,5
103,1,2,52,-46,1,3,80,H,11,5
104,2,1,0,0,1,1,80,H,11,5
104,2,2,-100,70,2,1,80,H,11,5
105,2,1,0,0,1,3,40,H,11,5
105,2,2,-100,52,1,3,40,H,11,5
106,2,1,0,0,2,1,60,H,11,5
106,2,2,-100,78,2,1,60,H,11,5
107,0,1,-100,-100,2,1,0,H,11,5
107,0,2,-100,-100,2,1,0,H,11,5
108,2,1,0,0,1,3,20,H,11,5
108,2,2,-100,35,1,3,20,H,11,5
109,1,1,0,0,2,1,20,H,11,5
109,1,2,60,-43,1,1,20,H,11,5
110,1,1,0,0,2,3,40,H,11,5
110,1,2,33,-35,2,3,40,H,11,5
1,2,1,0,0,1,3,100,S,11,1
1,2,2,-100,50,2,3,100,S,11,1
2,1,1,0,0,2,3,40,S,11,1
2,1,2,33,-11,1,3,40,S,11,1
3,1,1,0,0,1,1,80,S,11,1
3,1,2,90,-31,2,1,80,S,11,1
4,2,1,0,0,2,3,80,S,11,1
4,2,2,-100,50,1,3,80,S,11,1
5,2,1,0,0,2,1,40,S,11,1
5,2,2,-100,90,2,1,40,S,11,1
6,1,1,0,0,1,1,60,S,11,1
6,1,2,88,-14,1,1,60,S,11,1
7,0,1,-100,-100,1,1,0,S,11,1
7,0,2,-100,-100,1,1,0,S,11,1
8,2,1,0,0,2,1,20,S,11,1
8,2,2,-100,90,1,1,20,S,11,1
9,1,1,0,0,2,3,80,S,11,1
9,1,2,50,-29,1,3,80,S,11,1
10,1,1,0,0,2,3,60,S,11,1
10,1,2,50,-15,1,3,60,S,11,1
11,1,1,0,0,2,3,100,S,11,1
11,1,2,50,-24,1,3,100,S,11,1
12,2,1,0,0,1,3,40,S,11,1
12,2,2,-100,50,1,3,40,S,11,1
13,1,1,0,0,1,1,20,S,11,1
13,1,2,90,-34,1,1,20,S,11,1
